student_id,name,gender,join_date,ability_band,study_hours_per_week,overall_attendance,video_completion_rate,average_video_duration,video_sessions,average_quiz_accuracy,average_quiz_score,quiz_attempts,mock_test_average,mock_test_count,average_assignment_score,assignment_delay_average,on_time_submissions,delayed_submissions,missing_submissions,engagement_score,weekly_videos_watched,weekly_forum_posts,weekly_study_sessions,study_hours,performance,low_attendance_flag,low_quiz_accuracy_flag,low_mock_average_flag,low_study_hours_flag,low_assignment_score_flag,high_delay_flag,learning_gap_score,student_rank,learning_category,recommendations,recommendation_summary
S1065,Amber Kidd,Female,2025-01-18,Low,9.913382054784948,0.6666666666666666,0.25,11.125,4,0.7146875,71.9375,32,62.0,3,76.0,3.5,1,5,0,1.6,5.0,2.0,5.0,9.913382054784948,At Risk,True,False,False,True,False,False,0.3561436281963709,1641,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1066,Tracy House,Male,2025-09-30,High,24.78288660106347,0.7333333333333333,0.5,12.225,4,0.7593928571428572,75.64285714285714,28,77.33333333333333,3,84.0,2.5,3,3,0,2.8,10.0,2.0,3.0,22.628166883106164,Average Performer,True,False,False,False,False,False,0.2516117256493774,643,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S1067,Carol Tucker,Female,2025-06-08,Medium,5.001816585827367,0.7333333333333333,0.3333333333333333,5.5,3,0.6904,68.88,25,66.0,2,77.0,5.5,0,6,0,1.1,4.0,4.0,3.0,5.001816585827367,Average Performer,True,False,False,True,False,True,0.3495421252020982,1692,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S1068,James Brown,Male,2025-03-09,High,14.598661295608192,0.7333333333333333,0.5,13.625,4,0.694304347826087,70.91304347826087,23,85.66666666666667,3,86.33333333333333,3.1666666666666665,0,6,0,2.4,9.0,2.0,3.0,14.598661295608192,Average Performer,True,False,False,False,False,False,0.2710453757464868,606,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S1069,William Baker,Other,2026-05-22,Medium,12.353827349762144,1.0,0.5,10.6,2,0.7924117647058824,79.20588235294117,34,88.33333333333333,3,89.66666666666667,3.333333333333333,1,5,0,1.9,8.0,1.0,5.0,12.353827349762144,High Performer,False,False,False,False,False,False,0.1702252355471632,55,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1070,Jordan Henderson,Female,2025-06-24,Low,7.821832295066928,0.5666666666666667,0.6666666666666666,7.400000000000001,3,0.8397916666666667,83.91666666666667,24,73.0,4,86.0,3.6666666666666665,0,6,0,1.4,8.0,0.0,3.0,7.821832295066928,At Risk,True,False,False,True,False,False,0.311841252595666,920,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1071,Whitney Peters,Male,2024-12-20,Medium,15.677288157574132,0.7,0.6666666666666666,7.833333333333333,3,0.7293076923076923,68.57692307692308,26,73.5,4,82.16666666666667,3.1666666666666665,1,5,0,2.1,7.0,2.0,4.0,15.677288157574132,Average Performer,True,False,False,False,False,False,0.296764471913757,1050,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S1072,Brittney Phillips,Male,2026-05-23,High,19.34460318657231,0.8,1.0,17.433333333333334,3,0.7673636363636364,76.54545454545455,33,87.0,4,83.33333333333333,3.0,1,5,0,2.8,8.0,2.0,4.0,19.34460318657231,Average Performer,False,False,False,False,False,False,0.2224294011244783,367,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1073,Lauren Daniels,Female,2024-09-19,Low,10.640490249125367,0.5666666666666667,0.5,6.275,4,0.6316,62.86666666666667,30,67.0,4,69.66666666666667,7.0,0,4,2,1.0,6.0,0.0,1.0,10.640490249125367,At Risk,True,False,False,False,False,True,0.4037521077105198,1861,Average,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time.
S1074,Amy Silva,Female,2026-06-21,Low,3.850151568828567,0.6333333333333333,0.3333333333333333,11.233333333333334,3,0.6538620689655172,66.37931034482759,29,66.25,4,67.16666666666667,4.5,0,6,0,1.0,7.0,2.0,2.0,3.850151568828567,At Risk,True,False,False,True,False,False,0.40263266705494,1852,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1075,Sarah Moore,Female,2026-05-11,Low,6.811225279999154,0.7666666666666667,1.0,15.633333333333333,3,0.7688846153846154,75.92307692307692,26,85.0,2,79.5,2.833333333333333,0,6,0,1.1,8.0,2.0,8.0,6.811225279999154,Average Performer,False,False,False,True,False,False,0.2713898855179508,1024,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1076,Angela Lopez,Female,2026-04-11,High,15.667198318030367,0.9666666666666668,1.0,10.45,4,0.76536,76.6,25,79.66666666666667,3,86.16666666666667,3.5,2,4,0,2.0,6.0,3.0,3.0,15.667198318030367,High Performer,False,False,False,False,False,False,0.200974004204924,274,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1077,Megan Young,Male,2025-07-31,Medium,20.81155541926145,0.9,1.0,7.966666666666666,3,0.8545,88.21875,32,74.5,2,85.66666666666667,4.833333333333333,1,5,0,2.4,10.0,2.0,6.0,20.81155541926145,High Performer,False,False,False,False,False,False,0.1891211114518463,213,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1078,Steve Sanchez,Male,2026-07-26,Low,1.991381486313128,0.8333333333333334,0.75,8.475,4,0.7009677419354838,69.70967741935483,31,70.25,4,77.16666666666667,1.3333333333333333,3,3,0,1.0,8.0,0.0,6.0,1.991381486313128,Average Performer,False,False,False,True,False,False,0.3201478903702387,1573,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1079,Lisa Barnes,Male,2026-01-05,Low,9.561546290050131,0.7,0.2,7.359999999999999,5,0.6061724137931035,60.6551724137931,29,54.74916666666667,4,69.16666666666667,3.1666666666666665,1,5,0,1.2,3.0,3.0,3.0,9.561546290050131,At Risk,True,False,False,True,False,False,0.4059960768036102,1842,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1080,Kelly Donovan,Female,2025-05-08,High,14.673530954265033,0.9666666666666668,1.0,9.7,3,0.8364333333333334,84.36666666666666,30,77.5,2,84.0,1.8333333333333333,2,4,0,2.6,10.0,3.0,3.0,14.673530954265033,High Performer,False,False,False,False,False,False,0.1897195059476707,115,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1081,Mike Allen,Female,2024-12-13,High,16.51962835288419,0.9,0.75,10.9,4,0.7239354838709677,71.90322580645162,31,91.5,2,82.83333333333333,3.0,0,6,0,2.3,6.0,0.0,5.0,16.51962835288419,Average Performer,False,False,False,False,False,False,0.2092702839564992,386,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1082,Michael Evans,Male,2024-08-05,Medium,12.019429104680004,0.8,1.0,10.9,4,0.7317199999999999,74.96,25,77.33333333333333,3,85.83333333333333,2.5,2,4,0,1.1,5.0,2.0,6.0,12.019429104680004,Average Performer,False,False,False,False,False,False,0.2670187605716333,1037,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1083,Paul Jones,Male,2026-01-01,Low,3.006704764269412,0.8,1.0,10.233333333333333,3,0.7802758620689655,79.82758620689656,29,71.0,3,81.66666666666667,3.1666666666666665,1,5,0,1.0,4.0,0.0,6.0,3.006704764269412,Average Performer,False,False,False,True,False,False,0.2939004794686368,1240,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1084,Zachary Ferrell,Male,2025-08-12,Medium,11.920408552895909,0.6666666666666666,0.6666666666666666,5.9,3,0.6851290322580645,71.09677419354838,31,64.66666666666667,3,79.5,4.666666666666667,1,5,0,2.0,6.0,4.0,4.0,11.920408552895909,At Risk,True,False,False,False,False,False,0.3494102689403409,1454,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S1085,Daniel Baker,Male,2025-12-31,Medium,12.004141910815614,0.8333333333333334,1.0,10.366666666666667,3,0.775576923076923,81.15384615384616,26,70.0,3,84.0,0.8333333333333334,4,2,0,1.2,6.0,1.0,5.0,12.004141910815614,Average Performer,False,False,False,False,False,False,0.2629832349665507,1056,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1086,Shirley Suarez,Female,2024-10-16,High,20.31407704065401,0.8333333333333334,1.0,10.6,3,0.8515454545454546,86.72727272727273,22,84.33333333333333,3,89.66666666666667,3.333333333333333,3,3,0,2.4,10.0,2.0,5.0,20.31407704065401,Average Performer,False,False,False,False,False,False,0.1822511710347286,82,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1087,Christopher Bass,Female,2025-05-30,Medium,9.695358053767556,0.8333333333333334,1.0,8.833333333333334,3,0.80636,80.6,25,79.0,4,76.83333333333333,2.1666666666666665,1,5,0,2.0,9.0,0.0,3.0,9.695358053767556,Average Performer,False,False,False,True,False,False,0.2522702715322478,726,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1088,Lisa Archer,Female,2025-07-02,Low,4.265135078496048,0.6333333333333333,0.25,13.6,4,0.6214444444444445,65.11111111111111,27,70.5,2,81.83333333333333,3.0,1,5,0,1.0,9.0,2.0,4.0,4.265135078496048,At Risk,True,False,False,True,False,False,0.3808204956370932,1669,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1089,Aimee Montoya,Male,2025-09-05,Medium,5.574301017990748,0.7666666666666667,0.3333333333333333,13.133333333333333,3,0.7650869565217392,76.8695652173913,23,67.0,2,79.66666666666667,5.666666666666667,1,4,1,1.6,6.0,2.0,1.0,5.574301017990748,Average Performer,False,False,False,True,False,True,0.3113714938318346,1268,Good,"['Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S1090,Matthew Mcmillan,Male,2025-12-20,Low,4.213735398327919,0.5666666666666667,1.0,14.9,3,0.7921153846153846,80.11538461538461,26,71.66666666666667,3,77.0,5.833333333333333,0,6,0,1.2,9.0,0.0,5.0,4.213735398327919,At Risk,True,False,False,True,False,True,0.3513310461195648,1453,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S1091,Brian Rodriguez,Female,2026-01-03,Low,4.1174708953629295,0.6,0.3333333333333333,7.033333333333334,3,0.660074074074074,68.66666666666667,27,62.5,4,68.33333333333333,6.5,0,6,0,1.2,3.0,0.0,3.0,4.1174708953629295,At Risk,True,False,False,True,False,True,0.4141841005393705,1835,Average,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S1092,Denise Jacobs,Female,2024-10-01,High,13.775207879903247,1.0,1.0,23.027249999999995,4,0.8286923076923076,77.84615384615384,26,82.25,4,83.16666666666667,2.5,0,6,0,1.6,9.0,0.0,5.0,13.775207879903247,High Performer,False,False,False,False,False,False,0.1777042879925496,235,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1093,Christina Walters,Female,2024-10-27,Medium,7.640933421156421,0.7666666666666667,0.6,13.12,5,0.8224516129032258,81.61290322580645,31,72.0,2,72.0,2.5,2,4,0,2.0,5.0,0.0,3.0,7.640933421156421,Average Performer,False,False,False,True,False,False,0.2904955159094745,1073,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1094,John Whitehead,Female,2024-11-15,Medium,11.479793980730795,0.8,1.0,11.1,3,0.8258181818181818,83.9090909090909,33,83.5,4,79.0,2.333333333333333,2,4,0,1.2,6.0,0.0,7.0,11.479793980730795,Average Performer,False,False,False,False,False,False,0.2380550605027184,843,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1095,Anna Henderson,Female,2025-05-29,Low,4.226153128545043,0.7333333333333333,0.6666666666666666,15.533333333333331,3,0.8065,83.89285714285714,28,57.5,2,75.66666666666667,4.333333333333333,1,5,0,1.0,9.0,4.0,3.0,4.226153128545043,Average Performer,True,False,False,True,False,False,0.335651283845304,1580,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1096,Aaron Wise,Female,2025-06-03,Medium,9.576448944592906,0.9333333333333332,0.0,11.7,2,0.7594137931034483,76.3103448275862,29,87.0,2,80.83333333333333,2.5,1,5,0,1.8,6.0,3.0,5.0,9.576448944592906,High Performer,False,False,False,True,False,False,0.2196514063741499,468,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1097,Deborah Figueroa,Male,2026-01-17,Medium,10.671137325802956,0.8333333333333334,0.6666666666666666,12.766666666666666,3,0.765,73.8,30,71.33333333333333,3,83.16666666666667,5.333333333333333,1,5,0,1.5,8.0,1.0,7.0,10.671137325802956,Average Performer,False,False,False,False,False,True,0.2680721566854926,992,Good,['Follow a weekly planner to complete assignments on time.'],Follow a weekly planner to complete assignments on time.
S1098,Jessica Smith,Male,2025-10-28,Low,4.802623814793792,0.6,0.0,4.225,4,0.6873600000000001,67.96,25,63.5,4,78.0,3.333333333333333,1,5,0,1.0,7.0,1.0,4.0,4.802623814793792,At Risk,True,False,False,True,False,False,0.3877854404630154,1783,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
